Format Version,1.23,Take Name,Take 2024-04-22 07.22.01 PM,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2024-04-22 07.22.01.950 PM,Capture Start Frame,1033184,Total Frames in Take,43873,Total Exported Frames,43873,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
126,4.200000,-0.570836,0.393432,-0.219963,540.099731,893.064880,265.653656
127,4.233333,-0.570649,0.393559,-0.218223,540.095825,893.068970,265.651642
128,4.266667,-0.547490,0.355710,-0.163592,539.894592,892.973389,265.603546
129,4.300000,-0.548315,0.358288,-0.164780,539.901550,892.974854,265.593506
130,4.333333,-0.576743,0.393846,-0.217451,540.098022,893.068237,265.624573
131,4.366667,-0.574487,0.393109,-0.221700,540.091858,893.071777,265.635468
132,4.400000,-0.571361,0.394058,-0.219839,540.099365,893.067810,265.647888
133,4.433333,-0.546610,0.356158,-0.164835,539.896606,892.977051,265.622070
134,4.466667,-0.576851,0.385983,-0.226842,540.084045,893.077881,265.632019
135,4.500000,-0.586077,0.321546,-0.170009,539.838257,892.981934,265.522827
136,4.533333,-0.666927,0.330525,-0.265117,539.995239,893.107056,265.405365
137,4.566667,-0.726769,0.265998,-0.306557,539.914490,893.130615,265.163177
138,4.600000,-0.780208,0.186669,-0.259122,539.668640,893.041809,264.856812
139,4.633333,-0.897720,0.105102,-0.313401,539.571167,893.071594,264.555756
140,4.666667,-1.003683,0.091881,-0.428765,539.547791,893.007202,264.106567
141,4.700000,-1.269638,-0.017989,-0.515993,539.410706,892.997192,263.973267
142,4.733333,-1.239513,-0.224212,-0.564257,538.952576,893.135864,263.720093
143,4.766667,-1.348576,-0.268940,-0.637777,538.858887,893.231567,263.296722
144,4.800000,-1.494441,-0.450556,-0.869929,538.671448,893.165100,262.983795
145,4.833333,-1.682777,-0.471644,-0.905840,538.688721,893.195740,262.467285
146,4.866667,-1.816567,-0.555337,-1.005300,538.612976,893.320984,262.080780
147,4.900000,-1.910578,-0.678762,-0.929433,538.288086,893.387024,261.771332
148,4.933333,-2.011910,-0.733686,-1.040514,538.244751,893.481873,261.454956
149,4.966667,-2.059387,-0.781954,-1.068399,538.143127,893.543274,261.186523
150,5.000000,-2.088481,-0.902902,-1.065927,537.847046,893.528625,261.012787
151,5.033333,-2.142106,-0.976267,-1.083633,537.714539,893.556274,260.929749
152,5.066667,-2.212621,-1.039393,-1.116557,537.612122,893.599365,260.793274
153,5.100000,-2.222584,-1.063643,-1.132207,537.592957,893.612671,260.685944
154,5.133333,-2.298974,-1.115238,-1.159742,537.490295,893.636780,260.553375
155,5.166667,-2.314138,-1.103747,-1.162023,537.503235,893.620605,260.451172
156,5.200000,-2.312159,-1.114652,-1.162742,537.511475,893.613647,260.439362
