Format Version,1.23,Take Name,Take 2024-04-26 02.52.27 PM,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2024-04-26 02.52.28.483 PM,Capture Start Frame,350553,Total Frames in Take,44143,Total Exported Frames,44143,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003
,ID,"7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
236,7.866667,-1.053987,-0.397567,-0.512536,537.976990,889.067566,266.278687
237,7.900000,-1.288413,-0.466036,-0.685995,538.015076,888.901428,266.642365
238,7.933333,-1.114249,-0.423691,-0.664277,538.003296,889.040161,266.399353
239,7.966667,-1.050239,-0.395390,-0.509210,537.973389,889.074524,266.292969
240,8.000000,-1.295461,-0.462065,-0.678107,538.020142,888.904236,266.614441
241,8.033333,-1.050041,-0.390313,-0.512579,537.985229,889.065247,266.266205
242,8.066667,-1.046119,-0.398611,-0.536519,537.969666,889.074890,266.291840
243,8.100000,-1.289562,-0.461848,-0.660013,538.019287,888.899170,266.657562
244,8.133333,-1.045308,-0.392442,-0.514050,537.983032,889.064148,266.297180
245,8.166667,-1.048723,-0.401504,-0.537902,537.974060,889.077209,266.277069
246,8.200000,-1.049553,-0.396638,-0.513178,537.987366,889.058838,266.284027
247,8.233333,-1.049949,-0.396086,-0.531777,537.974426,889.082886,266.274567
248,8.266667,-1.044522,-0.400495,-0.542314,537.973328,889.069153,266.290588
249,8.300000,-1.290622,-0.460590,-0.658422,538.017822,888.903748,266.644928
250,8.333333,-1.292329,-0.465315,-0.689815,538.017029,888.899719,266.642151
251,8.366667,-1.049376,-0.394825,-0.512110,537.975586,889.065308,266.286957
252,8.400000,-1.050730,-0.395995,-0.516496,537.969727,889.065125,266.287415
253,8.433333,-1.293535,-0.466472,-0.689375,538.018555,888.897522,266.638214
254,8.466667,-1.045236,-0.395392,-0.510549,537.978821,889.067566,266.309479
255,8.500000,-1.294391,-0.471948,-0.698368,538.017334,888.897583,266.663147
256,8.533333,-1.044702,-0.396127,-0.514631,537.980286,889.067322,266.303467
257,8.566667,-1.045762,-0.396605,-0.511174,537.973633,889.065796,266.297302
258,8.600000,-1.295398,-0.467437,-0.686379,538.017395,888.899475,266.636627
259,8.633333,-1.284618,-0.459445,-0.653827,538.017517,888.897583,266.640961
